Iteration,Metric,Min,Avg,Std,Max
2,Q5,4819.462907246603,5163.91687165558,115.30275685444644,5348.2416889971955
3,Susceptible,0.9375,0.9789999999999998,0.011302654555457333,0.9875
3,Infected,0.0125,0.020999999999999998,0.011302654555457316,0.0625
3,Recovered_Immune,0.0,0.0,0.0,0.0
3,Death,0.0,0.0,0.0,0.0
3,Asymptomatic,0.9875,0.9995,0.002449489742783169,1.0
3,Hospitalization,0.0,0.0005,0.0024494897427831783,0.0125
3,Severe,0.0,0.0,0.0,0.0
3,Q1,319.4762676578333,358.0491187003047,12.315957822620742,380.0
3,Q2,654.8159552516495,715.8181672531255,23.09390040850424,776.1646879402904
3,Q3,1048.425727833585,1161.345318384664,36.22810532561634,1242.6608782847957
3,Q4,1648.7521891668753,1778.6572645451276,61.79622998550342,1888.5901405635918
3,Q5,4565.212979119794,5017.30245469609,154.72759710930748,5272.128482261032
4,Susceptible,0.9375,0.9789999999999998,0.011302654555457333,0.9875
4,Infected,0.0125,0.020749999999999998,0.011349559462816166,0.0625
4,Recovered_Immune,0.0,0.0,0.0,0.0
4,Death,0.0,0.00025,0.0017500000000000005,0.0125
4,Asymptomatic,0.9875,0.9984999999999999,0.004062019202317965,1.0
4,Hospitalization,0.0,0.00125,0.0037500000000000003,0.0125
4,Severe,0.0,0.0,0.0,0.0
4,Q1,299.196414101777,347.4847577206836,15.277118850043609,375.0
4,Q2,618.8677800156731,694.9962334488747,28.90377059353483,771.777557444601
4,Q3,983.425727833585,1126.4289345231498,45.13814271338696,1226.4108782847957
4,Q4,1561.4662205228497,1722.77655942979,77.6057981703306,1863.1037832659517
4,Q5,4312.988729725297,4873.164468870656,194.6941155555871,5197.397307160361
5,Susceptible,0.9375,0.9789999999999998,0.011302654555457333,0.9875
5,Infected,0.0125,0.020749999999999998,0.011349559462816166,0.0625
5,Recovered_Immune,0.0,0.0,0.0,0.0
5,Death,0.0,0.00025,0.0017500000000000005,0.0125
5,Asymptomatic,0.9875,0.9984999999999999,0.004062019202317965,1.0
5,Hospitalization,0.0,0.001,0.003391164991562634,0.0125
5,Severe,0.0,0.00025,0.0017500000000000003,0.0125
5,Q1,278.43221652903543,337.0954685683162,18.321936108207264,370.0
5,Q2,583.7706183744563,674.179857927021,34.48717169793243,765.7775574446009
5,Q3,921.5228084873675,1091.4928447521893,53.94968520257767,1211.6375118133099
5,Q4,1475.4043927602931,1667.91776960524,91.96758952602978,1833.1037832659517
5,Q5,4046.988729725297,4726.371562380874,233.89036914190817,5113.397307160361
6,Susceptible,0.9375,0.9789999999999998,0.011302654555457333,0.9875
6,Infected,0.0,0.020499999999999997,0.011661903789690599,0.0625
6,Recovered_Immune,0.0,0.0,0.0,0.0
6,Death,0.0,0.0005,0.0024494897427831783,0.0125
6,Asymptomatic,0.9875,0.9982500000000001,0.004337337893224352,1.0
6,Hospitalization,0.0,0.001,0.003391164991562634,0.0125
6,Severe,0.0,0.00025,0.0017500000000000003,0.0125
6,Q1,258.51457966205504,326.64189718039097,21.28546630716883,365.0
6,Q2,547.5401407494871,653.2189095431203,40.05368872690001,759.7775574446009
6,Q3,858.5756154255289,1054.9998451080958,64.55893878529359,1195.3875118133099
6,Q4,1393.145328447548,1612.6876600367884,107.32400616221733,1803.1037832659517
6,Q5,3803.065409150751,4582.311546478299,272.70471165148234,5030.603713992778
7,Susceptible,0.9375,0.9789999999999998,0.011302654555457333,0.9875
7,Infected,0.0,0.020499999999999997,0.011661903789690599,0.0625
7,Recovered_Immune,0.0,0.0,0.0,0.0
7,Death,0.0,0.0005,0.0024494897427831783,0.0125
7,Asymptomatic,0.9875,0.9982500000000001,0.004337337893224352,1.0
7,Hospitalization,0.0,0.00025,0.0017500000000000005,0.0125
7,Severe,0.0,0.001,0.003391164991562634,0.0125
7,Q1,238.22840135871607,316.1168054896259,24.34234810712623,361.4827823877753
7,Q2,510.4410592635244,632.325009924404,45.76738427568183,753.7775574446009
7,Q3,794.5864516674972,1020.2316707659443,73.2052804561127,1179.1375118133099
7,Q4,1307.5432389194448,1557.0890656682482,122.45566477111265,1773.1037832659517
7,Q5,3543.853675920571,4438.234069499207,310.49362644648915,4946.603713992778
8,Susceptible,0.9375,0.9782499999999998,0.012700885795880556,0.9875
8,Infected,0.0,0.020999999999999998,0.013095800853708794,0.0625
8,Recovered_Immune,0.0,0.0,0.0,0.0
8,Death,0.0,0.0007500000000000001,0.0029685855217594795,0.0125
8,Asymptomatic,0.9875,0.9975,0.004999999999999982,1.0
8,Hospitalization,0.0,0.0007500000000000001,0.0029685855217594795,0.0125
8,Severe,0.0,0.001,0.003391164991562634,0.0125
8,Q1,217.34207848064685,305.5708409767905,27.382506313322835,356.4827823877753
8,Q2,472.4410592635244,611.5164552588255,51.27881776946809,747.7775574446009
8,Q3,734.5315386377893,985.4203282770238,81.68992858656387,1164.8115633044204
8,Q4,1217.5432389194448,1502.0667310892268,137.74010196749796,1743.1037832659517
8,Q5,3286.152229570533,4293.562830875084,348.9400993256356,4862.603713992778
9,Susceptible,0.9375,0.9782499999999998,0.012700885795880556,0.9875
9,Infected,0.0,0.020999999999999998,0.013095800853708794,0.0625
9,Recovered_Immune,0.0,0.0,0.0,0.0
9,Death,0.0,0.0007500000000000001,0.0029685855217594795,0.0125
9,Asymptomatic,0.9875,0.9969999999999999,0.005338539126015637,1.0
9,Hospitalization,0.0,0.00125,0.0037500000000000003,0.0125
9,Severe,0.0,0.001,0.003391164991562634,0.0125
9,Q1,197.19808069318927,295.02834496753144,30.493728398296835,351.5995665976503
9,Q2,436.15097038120086,590.6774793431647,57.07194069991455,741.7775574446009
9,Q3,676.6637284730557,950.9347706288695,90.24188037767848,1148.5615633044204
9,Q4,1132.3391397000923,1446.477464561602,153.31148161364317,1713.1037832659517
9,Q5,3033.9570624337234,4146.552341068776,386.4929526401965,4778.603713992778
10,Susceptible,0.9375,0.9782499999999998,0.012700885795880556,0.9875
10,Infected,0.0,0.020999999999999998,0.013095800853708794,0.0625
10,Recovered_Immune,0.0,0.0,0.0,0.0
10,Death,0.0,0.0007500000000000001,0.0029685855217594795,0.0125
10,Asymptomatic,0.9875,0.99675,0.005482928049865308,1.0
10,Hospitalization,0.0,0.0015000000000000002,0.004062019202317981,0.0125
10,Severe,0.0,0.001,0.003391164991562634,0.0125
10,Q1,176.6326138060179,284.42416904892167,33.60098060657539,346.5995665976503
10,Q2,400.0729888117561,569.7389835472263,62.85491733886808,735.7775574446009
10,Q3,611.920766914652,916.3630389985409,99.4365762356684,1133.1863958332347
10,Q4,1044.6706052230402,1391.221956612753,168.19067239484002,1691.2846250392126
10,Q5,2767.9570624337234,3999.8593487839103,424.4863506889194,4694.864009833237
11,Susceptible,0.9375,0.9782499999999998,0.012700885795880556,0.9875
11,Infected,0.0,0.020999999999999998,0.013095800853708794,0.0625
11,Recovered_Immune,0.0,0.0,0.0,0.0
11,Death,0.0,0.0007500000000000001,0.0029685855217594795,0.0125
11,Asymptomatic,0.9875,0.99675,0.005482928049865308,1.0
11,Hospitalization,0.0,0.0015000000000000002,0.004062019202317981,0.0125
11,Severe,0.0,0.001,0.003391164991562634,0.0125
11,Q1,156.77604285704263,273.9732336600698,36.68736179024623,342.5261579390066
11,Q2,366.8441865471379,548.8290084243972,68.32526588208238,729.7775574446009
11,Q3,549.522106664253,881.6081695062026,108.2592123491925,1116.9363958332347
11,Q4,961.2378856797255,1335.9655497683564,183.35684490228178,1661.2846250392126
11,Q5,2509.6733472065666,3852.3083983961233,464.276193344557,4624.09452674945
12,Susceptible,0.9375,0.9782499999999998,0.012700885795880556,0.9875
12,Infected,0.0,0.020749999999999998,0.01313630465541965,0.0625
12,Recovered_Immune,0.0,0.0,0.0,0.0
12,Death,0.0,0.001,0.003391164991562634,0.0125
12,Asymptomatic,0.9875,0.9964999999999999,0.005612486080160892,1.0
12,Hospitalization,0.0,0.0015000000000000002,0.004062019202317981,0.0125
12,Severe,0.0,0.001,0.003391164991562634,0.0125
12,Q1,136.67159044012791,263.4286346352139,39.71438083283701,337.5261579390066
12,Q2,331.49684432206544,528.0047384742352,74.14640616599574,723.7775574446009
12,Q3,487.31556039872316,847.1280643317281,116.82355477580407,1102.5413905069006
12,Q4,873.4995734978562,1277.436724940723,199.00909831645703,1631.2846250392126
12,Q5,2253.1718296881522,3708.0095469244975,501.95776576822533,4540.09452674945
13,Susceptible,0.9375,0.9782499999999998,0.012700885795880556,0.9875
13,Infected,0.0,0.020749999999999998,0.01313630465541965,0.0625
13,Recovered_Immune,0.0,0.0,0.0,0.0
13,Death,0.0,0.001,0.003391164991562634,0.0125
13,Asymptomatic,0.975,0.99625,0.006249999999999985,1.0
13,Hospitalization,0.0,0.0017500000000000003,0.005006246098625197,0.025
13,Severe,0.0,0.001,0.003391164991562634,0.0125
13,Q1,116.36029834039411,252.96669682289144,42.66321449559654,332.5261579390066
13,Q2,297.40891640264925,507.3102215504734,79.91998053306797,718.9351534756657
13,Q3,426.96795201959276,812.5476624924279,125.45328652130657,1086.2913905069006
13,Q4,783.4995734978562,1221.5068869533077,214.28526707682332,1604.8577367852276
13,Q5,1987.1718296881522,3562.7877320970506,542.0248474870593,4456.720557139949
14,Susceptible,0.9375,0.9782499999999998,0.012700885795880556,0.9875
14,Infected,0.0,0.020749999999999998,0.01313630465541965,0.0625
14,Recovered_Immune,0.0,0.0,0.0,0.0
14,Death,0.0,0.001,0.003391164991562634,0.0125
14,Asymptomatic,0.975,0.996,0.006344288770224744,1.0
14,Hospitalization,0.0,0.002,0.0052201532544552745,0.025
14,Severe,0.0,0.001,0.003391164991562634,0.0125
14,Q1,98.18943182741407,242.74266525926004,45.48141457843296,327.5261579390066
14,Q2,261.22462610806406,486.25284942049234,85.78537664966716,712.9351534756657
14,Q3,362.2895729924243,777.7939025412619,134.593903789967,1070.0413905069006
14,Q4,696.2600811684423,1166.9909001330584,229.80814467681182,1577.3046834559723
14,Q5,1722.8541630197,3416.1111421745945,581.3377622653713,4372.720557139949
15,Susceptible,0.9375,0.9782499999999998,0.012700885795880556,0.9875
15,Infected,0.0,0.020749999999999998,0.01313630465541965,0.0625
15,Recovered_Immune,0.0,0.0,0.0,0.0
15,Death,0.0,0.001,0.003391164991562634,0.0125
15,Asymptomatic,0.975,0.9954999999999999,0.006499999999999985,1.0
15,Hospitalization,0.0,0.0025,0.005590169943749473,0.025
15,Severe,0.0,0.001,0.003391164991562634,0.0125
15,Q1,78.0325167824912,232.1335325909102,48.51518215311531,322.5261579390066
15,Q2,223.2246261080641,465.1672506797693,91.48463000336118,708.3798167603676
15,Q3,297.2895729924243,742.6808611933798,143.62366314403334,1053.7913905069006
15,Q4,612.6505042655683,1111.7045445381327,244.20700005662627,1547.3046834559723
15,Q5,1460.0098562446728,3270.1137447040946,618.7763900473464,4288.720557139949
16,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
16,Infected,0.0,0.020999999999999998,0.013095800853708794,0.0625
16,Recovered_Immune,0.0,0.0,0.0,0.0
16,Death,0.0,0.001,0.003391164991562634,0.0125
16,Asymptomatic,0.975,0.99525,0.006562202374203328,1.0
16,Hospitalization,0.0,0.0027500000000000003,0.005750000000000001,0.025
16,Severe,0.0,0.001,0.003391164991562634,0.0125
16,Q1,57.0325167824912,221.51945249568297,51.64665546233405,318.0771605674476
16,Q2,190.02025531757087,444.3289665638479,96.98614527526965,702.3798167603676
16,Q3,235.63055351764493,708.4641017114982,152.45989188517055,1037.755542260355
16,Q4,525.6427919772059,1056.1834075925124,259.1504335535265,1521.2975524887488
16,Q5,1230.1493464234343,3124.567492111685,655.0620555314931,4206.502682621643
17,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
17,Infected,0.0,0.020999999999999998,0.013095800853708794,0.0625
17,Recovered_Immune,0.0,0.0,0.0,0.0
17,Death,0.0,0.001,0.003391164991562634,0.0125
17,Asymptomatic,0.975,0.99525,0.006562202374203328,1.0
17,Hospitalization,0.0,0.0027500000000000003,0.005750000000000001,0.025
17,Severe,0.0,0.001,0.003391164991562634,0.0125
17,Q1,36.33369243019162,210.9006279748234,54.7423572990488,313.0771605674476
17,Q2,152.45631550992974,423.473192608705,102.99904868515239,696.3798167603676
17,Q3,170.63055351764493,673.4685879469711,161.16795247247276,1021.5055422603551
17,Q4,436.0268463341569,1001.046889515035,274.5839466373649,1491.8074892386885
17,Q5,964.1493464234343,2978.347094845339,694.6515068323545,4154.8571851531615
18,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
18,Infected,0.0,0.020999999999999998,0.013095800853708794,0.0625
18,Recovered_Immune,0.0,0.0,0.0,0.0
18,Death,0.0,0.001,0.003391164991562634,0.0125
18,Asymptomatic,0.9625,0.9947499999999999,0.007941190087134283,1.0
18,Hospitalization,0.0,0.0032500000000000003,0.007420411039827916,0.0375
18,Severe,0.0,0.001,0.003391164991562634,0.0125
18,Q1,16.050730051073852,200.33473733445928,57.79395613475413,309.0633422966914
18,Q2,114.45631550992971,402.33806226679155,109.00794372069672,691.5646378805944
18,Q3,113.91216028416153,638.7949847764112,169.31589683377658,1005.2555422603551
18,Q4,353.0749513838062,946.0815036396148,289.56652725671347,1461.8074892386885
18,Q5,710.2207932177348,2834.7104844980163,733.5831677894015,4070.857185153162
19,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
19,Infected,0.0,0.020999999999999998,0.013095800853708794,0.0625
19,Recovered_Immune,0.0,0.0,0.0,0.0
19,Death,0.0,0.001,0.003391164991562634,0.0125
19,Asymptomatic,0.9625,0.9947499999999999,0.007941190087134283,1.0
19,Hospitalization,0.0,0.0032500000000000003,0.007420411039827916,0.0375
19,Severe,0.0,0.001,0.003391164991562634,0.0125
19,Q1,-4.949269948926147,189.8639496994514,60.933330020582076,304.0633422966914
19,Q2,78.11046883908193,381.527110508062,114.32116179772832,685.5646378805944
19,Q3,56.462680789458105,604.1659312356613,177.7799879611865,989.0055422603551
19,Q4,266.6841641694954,890.6705087219639,303.98139094072826,1431.8074892386885
19,Q5,456.8014218255232,2689.272179088064,770.9361159127426,3993.49716444213
20,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
20,Infected,0.0,0.009000000000000001,0.012757350822173073,0.05
20,Recovered_Immune,0.0,0.011999999999999997,0.0024494897427831783,0.0125
20,Death,0.0,0.001,0.003391164991562634,0.0125
20,Asymptomatic,0.9625,0.9969999999999999,0.006873863542433747,1.0
20,Hospitalization,0.0,0.0017500000000000003,0.006128825336065631,0.0375
20,Severe,0.0,0.00025,0.0017500000000000005,0.0125
20,Q1,-25.0055489644646,179.4766276928053,63.992521362224515,300.0018765458898
20,Q2,40.11046883908192,360.47677094070133,119.90187056725563,679.5646378805944
20,Q3,-3.902794240242258,569.6386443213872,186.4364758965415,972.7555422603551
20,Q4,181.0790281940242,835.7024780321349,318.8390528918266,1401.8074892386885
20,Q5,193.4025849468917,2544.961367529303,809.935343423764,3909.49716444213
21,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
21,Infected,0.0,0.0017499999999999998,0.005006246098625197,0.025
21,Recovered_Immune,0.0,0.01925,0.010668294146675934,0.05
21,Death,0.0,0.001,0.003391164991562634,0.0125
21,Asymptomatic,0.9875,0.9984999999999999,0.004062019202317965,1.0
21,Hospitalization,0.0,0.0005,0.0024494897427831783,0.0125
21,Severe,0.0,0.0,0.0,0.0
21,Q1,-44.54402801800467,168.93244843881234,66.99594145394138,295.0018765458898
21,Q2,3.358093280807058,339.6001408922636,125.5280331573048,675.8191331948259
21,Q3,-66.89852545773051,535.175682811707,195.48715395208907,956.5055422603551
21,Q4,99.40806366852291,780.6948220945646,333.65680696705954,1371.8074892386885
21,Q5,-72.59741505310834,2397.8694095733726,848.3388827280338,3825.49716444213
22,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
22,Infected,0.0,0.00125,0.004506939094329987,0.025
22,Recovered_Immune,0.0,0.019749999999999997,0.01175,0.0625
22,Death,0.0,0.001,0.003391164991562634,0.0125
22,Asymptomatic,0.9875,0.9984999999999999,0.004062019202317965,1.0
22,Hospitalization,0.0,0.0005,0.0024494897427831783,0.0125
22,Severe,0.0,0.0,0.0,0.0
22,Q1,-63.51871895381193,158.27443140104134,69.92808668805306,290.1441417738561
22,Q2,-32.45807586458745,318.6377494103219,131.1517249736751,669.8191331948259
22,Q3,-128.17599708865563,500.9012077501499,204.16254735356503,940.2555422603551
22,Q4,9.408063668522907,724.9143623625101,349.5070534452556,1341.8074892386885
22,Q5,-327.52924989394455,2252.349659779188,887.1644487861684,3755.630835420923
23,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
23,Infected,0.0,0.00125,0.004506939094329987,0.025
23,Recovered_Immune,0.0,0.019749999999999997,0.01175,0.0625
23,Death,0.0,0.001,0.003391164991562634,0.0125
23,Asymptomatic,0.9875,0.9984999999999999,0.004062019202317965,1.0
23,Hospitalization,0.0,0.0005,0.0024494897427831783,0.0125
23,Severe,0.0,0.0,0.0,0.0
23,Q1,-84.22274278158808,147.69768800842817,73.0550196108941,285.98629732644724
23,Q2,-70.34170193839454,297.96859634768816,137.00844867907634,665.6103661966939
23,Q3,-192.2675326266587,466.63939158863604,212.97248600173862,924.0055422603551
23,Q4,-80.59193633147709,669.7254423512396,365.4132911053292,1313.7293147829482
23,Q5,-564.145114733788,2107.620181813446,923.9562054431219,3671.630835420923
24,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
24,Infected,0.0,0.001,0.00421307488658818,0.025
24,Recovered_Immune,0.0,0.019999999999999997,0.011726039399558573,0.0625
24,Death,0.0,0.001,0.003391164991562634,0.0125
24,Asymptomatic,0.9875,0.99875,0.003749999999999987,1.0
24,Hospitalization,0.0,0.00025,0.0017500000000000005,0.0125
24,Severe,0.0,0.0,0.0,0.0
24,Q1,-104.98803491650231,137.32902577190598,76.18702960697415,281.09597474100076
24,Q2,-106.76232882949179,277.06655255572923,142.40377955971115,659.6103661966939
24,Q3,-257.2675326266587,431.71977117980003,221.63815744423135,907.7555422603551
24,Q4,-157.39272658908428,614.4922816615582,380.49093290192013,1285.9812478560457
24,Q5,-805.1603089614894,1962.047931460245,961.7484757521466,3587.630835420923
25,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
25,Infected,0.0,0.001,0.00421307488658818,0.025
25,Recovered_Immune,0.0,0.019999999999999997,0.011726039399558573,0.0625
25,Death,0.0,0.001,0.003391164991562634,0.0125
25,Asymptomatic,0.9875,0.99875,0.003749999999999987,1.0
25,Hospitalization,0.0,0.00025,0.0017500000000000005,0.0125
25,Severe,0.0,0.0,0.0,0.0
25,Q1,-124.37256493796082,126.9751601600639,79.14722261953366,276.09597474100076
25,Q2,-142.11035648710208,256.2417075516342,148.0581437265396,653.6103661966939
25,Q3,-315.86266657188804,397.25844971873846,230.02141220319965,891.7370160962088
25,Q4,-239.57606605133617,559.0166454705846,395.7450266947188,1255.9812478560457
25,Q5,-1071.1603089614896,1815.0808347112502,1001.0085594684982,3503.630835420923
26,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
26,Infected,0.0,0.001,0.00421307488658818,0.025
26,Recovered_Immune,0.0,0.019999999999999997,0.011726039399558573,0.0625
26,Death,0.0,0.001,0.003391164991562634,0.0125
26,Asymptomatic,0.9875,0.99875,0.003749999999999987,1.0
26,Hospitalization,0.0,0.00025,0.0017500000000000005,0.0125
26,Severe,0.0,0.0,0.0,0.0
26,Q1,-143.1840365439714,116.54980518184799,82.00783849407814,271.48188430112805
26,Q2,-178.59076348106655,235.1012395492808,153.6376394350734,647.6103661966939
26,Q3,-373.36170973039145,362.58086140542474,238.61309455888693,876.9081726486073
26,Q4,-325.0761623318377,503.90916493145033,411.1921978010757,1228.2600928948223
26,Q5,-1333.8700931178241,1668.1450006934729,1039.6257198236674,3419.630835420923
27,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
27,Infected,0.0,0.001,0.00421307488658818,0.025
27,Recovered_Immune,0.0,0.019999999999999997,0.011726039399558573,0.0625
27,Death,0.0,0.001,0.003391164991562634,0.0125
27,Asymptomatic,0.9875,0.99875,0.003749999999999987,1.0
27,Hospitalization,0.0,0.00025,0.0017500000000000005,0.0125
27,Severe,0.0,0.0,0.0,0.0
27,Q1,-164.1840365439714,106.07815197522041,85.11368924868192,266.48188430112805
27,Q2,-213.84419165506563,214.34116948766635,158.86583664750876,641.6103661966939
27,Q3,-437.9282296445958,327.8516573014485,247.42403221308555,860.6581726486073
27,Q4,-415.0761623318377,448.39318886232127,426.56479102468563,1202.8137191596397
27,Q5,-1590.6175140725784,1522.1241589117435,1077.5643132814262,3335.630835420923
28,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
28,Infected,0.0,0.001,0.00421307488658818,0.025
28,Recovered_Immune,0.0,0.019999999999999997,0.011726039399558573,0.0625
28,Death,0.0,0.001,0.003391164991562634,0.0125
28,Asymptomatic,0.9875,0.99875,0.003749999999999987,1.0
28,Hospitalization,0.0,0.00025,0.0017500000000000005,0.0125
28,Severe,0.0,0.0,0.0,0.0
28,Q1,-184.20007918522344,95.52504287806266,88.1118454487947,261.48188430112805
28,Q2,-251.84419165506563,193.54962219153433,164.5305229567566,635.6103661966939
28,Q3,-500.39187617479223,292.84091063060544,256.0720234098551,844.4081726486072
28,Q4,-504.8427333077347,393.4436854445581,441.6159114294349,1172.8137191596397
28,Q5,-1846.7969111346736,1377.3719276343584,1116.6454042220832,3251.630835420923
29,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
29,Infected,0.0,0.00025,0.0017500000000000003,0.0125
29,Recovered_Immune,0.0,0.020749999999999998,0.01313630465541965,0.0625
29,Death,0.0,0.001,0.003391164991562634,0.0125
29,Asymptomatic,0.9875,0.9990000000000001,0.0033911649915626223,1.0
29,Hospitalization,0.0,0.0,0.0,0.0
29,Severe,0.0,0.0,0.0,0.0
29,Q1,-204.63739798117052,84.7968690270108,91.17672933789795,256.48188430112805
29,Q2,-287.374118912809,172.51085424621448,170.32109204633178,629.6103661966939
29,Q3,-561.9775901226449,257.93057796004217,265.14877083218363,828.1581726486072
29,Q4,-594.2048606034238,337.8014527832644,457.18425127990116,1146.7719723975392
29,Q5,-2112.2659504789754,1230.4521466935337,1155.1809528836968,3172.3202473010333
30,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
30,Infected,0.0,0.00025,0.0017500000000000003,0.0125
30,Recovered_Immune,0.0,0.020749999999999998,0.01313630465541965,0.0625
30,Death,0.0,0.001,0.003391164991562634,0.0125
30,Asymptomatic,0.9875,0.9990000000000001,0.0033911649915626223,1.0
30,Hospitalization,0.0,0.0,0.0,0.0
30,Severe,0.0,0.0,0.0,0.0
30,Q1,-225.63739798117052,74.30361289995423,94.2652367930133,251.48188430112805
30,Q2,-324.6151000174264,151.85658473070112,176.02673848345955,623.6103661966939
30,Q3,-626.977590122645,223.37257397520742,273.8808033329897,811.9081726486072
30,Q4,-680.0760957220205,281.59849017161594,473.00943030242536,1116.7719723975392
30,Q5,-2375.2449444963054,1086.2836417678534,1193.1628859824152,3092.292969671402
31,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
31,Infected,0.0,0.00025,0.0017500000000000003,0.0125
31,Recovered_Immune,0.0,0.020749999999999998,0.01313630465541965,0.0625
31,Death,0.0,0.001,0.003391164991562634,0.0125
31,Asymptomatic,0.9875,0.9990000000000001,0.0033911649915626223,1.0
31,Hospitalization,0.0,0.0,0.0,0.0
31,Severe,0.0,0.0,0.0,0.0
31,Q1,-245.66196651110073,63.881363523145474,97.28279723776221,247.70607150001769
31,Q2,-362.1561278288227,130.811469206029,181.8707400526322,617.6103661966939
31,Q3,-686.3020311827573,188.86127230089068,282.2376994481218,795.6581726486072
31,Q4,-768.3686255428827,225.65668821348018,488.78776965133886,1086.7719723975392
31,Q5,-2635.9786264373647,940.9065251148575,1230.892293032241,3021.9682359002372
32,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
32,Infected,0.0,0.00025,0.0017500000000000003,0.0125
32,Recovered_Immune,0.0,0.020749999999999998,0.01313630465541965,0.0625
32,Death,0.0,0.001,0.003391164991562634,0.0125
32,Asymptomatic,0.9875,0.9990000000000001,0.0033911649915626223,1.0
32,Hospitalization,0.0,0.0,0.0,0.0
32,Severe,0.0,0.0,0.0,0.0
32,Q1,-265.69320398302017,53.33628356473161,100.39968074182698,243.47394278983967
32,Q2,-397.5799233687001,109.76608094999955,187.37252364974242,611.6103661966939
32,Q3,-747.7653070455539,154.13905105018043,290.8593928275289,779.4081726486072
32,Q4,-853.9567907607878,169.97740878045607,504.75298041837135,1056.7719723975392
32,Q5,-2885.018199126288,795.3585869435736,1268.1190660332416,2948.450997510844
33,Susceptible,0.9375,0.9779999999999999,0.012639224659764555,0.9875
33,Infected,0.0,0.00025,0.0017500000000000003,0.0125
33,Recovered_Immune,0.0,0.020749999999999998,0.01313630465541965,0.0625
33,Death,0.0,0.001,0.003391164991562634,0.0125
33,Asymptomatic,0.9875,0.9990000000000001,0.0033911649915626223,1.0
33,Hospitalization,0.0,0.0,0.0,0.0
33,Severe,0.0,0.0,0.0,0.0
33,Q1,-286.62413489657393,42.86316006137268,103.51255354103894,238.47394278983967
33,Q2,-434.5661935992326,88.67070148677266,193.28175453374195,607.4442943414863
33,Q3,-811.1791309299883,119.09134712963831,299.9492912601037,763.1581726486072
