Iteration,Metric,Min,Avg,Std,Max
9,Q2,953.5513628337205,1225.3460289328734,123.26956297459532,1536.0131306376584
9,Q3,1529.951269339443,1997.28266184257,195.5122109082935,2373.9798589284064
9,Q4,2271.3955978624085,2979.641293032878,380.87596475631983,4179.416612401294
9,Q5,6589.424278463027,8251.158943001483,870.0435663395747,10150.203468918877
10,Susceptible,0.6,0.8182500000000001,0.10041196392860764,0.9875
10,Infected,0.0125,0.18025000000000002,0.09902935170948056,0.3875
10,Recovered_Immune,0.0,0.0,0.0,0.0
10,Death,0.0,0.0015000000000000002,0.004062019202317981,0.0125
10,Asymptomatic,0.95,0.987,0.01345362404707372,1.0
10,Hospitalization,0.0,0.01,0.010606601717798213,0.05
10,Severe,0.0,0.0015000000000000002,0.004769696007084728,0.025
10,Q1,475.9146785404654,636.812900603054,53.76102032177674,749.6288784801494
10,Q2,970.3714820161331,1269.5435303503323,134.390555050429,1621.26397065638
10,Q3,1533.5532872290705,2070.813888008186,220.44445187631362,2484.178878173172
10,Q4,2306.7333441942637,3089.5579711472783,421.6931599158322,4364.604936308221
10,Q5,6736.945561230272,8523.628903287423,947.8828255330683,10557.233169308762
11,Susceptible,0.5375,0.7885,0.11736268572250723,0.9875
11,Infected,0.0125,0.20975000000000002,0.11582017311332254,0.45
11,Recovered_Immune,0.0,0.0,0.0,0.0
11,Death,0.0,0.0017499999999999998,0.004337337893224369,0.0125
11,Asymptomatic,0.9375,0.9844999999999999,0.016116761461286204,1.0
11,Hospitalization,0.0,0.01175,0.012847665157529596,0.05
11,Severe,0.0,0.002,0.0052201532544552745,0.025
11,Q1,484.2619555433683,657.4102019792257,57.92639533411923,767.1256329645616
11,Q2,1019.3404946423318,1313.9477684787737,142.23617894022902,1674.6270998121724
11,Q3,1553.4204400493786,2135.869687416745,235.0724933984369,2577.334720412915
11,Q4,2317.7805769939223,3189.4228498779876,453.35738565068846,4519.621445167738
11,Q5,6813.267358222563,8768.8565032947,1052.4998069425992,11267.546160766593
12,Susceptible,0.5,0.76,0.12754901018824097,0.9875
12,Infected,0.0125,0.23825,0.12608057939270426,0.4875
12,Recovered_Immune,0.0,0.0,0.0,0.0
12,Death,0.0,0.0017499999999999998,0.004337337893224369,0.0125
12,Asymptomatic,0.9375,0.9834999999999999,0.01647725705328409,1.0
12,Hospitalization,0.0,0.01175,0.013557746862956249,0.05
12,Severe,0.0,0.003,0.0058949130612757986,0.025
12,Q1,494.7257958000929,678.7280480993766,62.27721181331919,799.4319763027216
12,Q2,1056.82110825113,1353.2346757369505,148.507852509473,1742.7954160002253
12,Q3,1591.9134827059597,2203.7569766865945,248.70050743543024,2666.298092241615
12,Q4,2341.155615420504,3293.352743388889,487.3422467513574,4677.94199556039
12,Q5,6873.615474358367,9010.85620077043,1092.4234084956258,11512.479999695963
13,Susceptible,0.4375,0.7269999999999999,0.13800724618656804,0.9875
13,Infected,0.0125,0.271,0.1362543577284778,0.55
13,Recovered_Immune,0.0,0.0,0.0,0.0
13,Death,0.0,0.002,0.00458257569495584,0.0125
13,Asymptomatic,0.9375,0.9797499999999999,0.019021369561627262,1.0
13,Hospitalization,0.0,0.014750000000000001,0.016524602869660742,0.0625
13,Severe,0.0,0.0035000000000000005,0.0066332495807108005,0.025
13,Q1,506.3002035264209,700.351052204724,67.09030830626149,830.4738387614988
13,Q2,1087.0857790725968,1395.4851093571074,157.7403728639089,1801.6833989918764
13,Q3,1614.6092286868377,2274.3649865474626,269.13595645810756,2759.7072242118406
13,Q4,2342.3786855703283,3389.300408815943,522.4869110734335,4849.308489440318
13,Q5,6890.13863321511,9287.743721110237,1171.0152610730706,11924.43025923644
14,Susceptible,0.3875,0.69825,0.14989600561722785,0.9875
14,Infected,0.0125,0.29875,0.1480128795071564,0.6125
14,Recovered_Immune,0.0,0.0,0.0,0.0
14,Death,0.0,0.0030000000000000005,0.005338539126015656,0.0125
14,Asymptomatic,0.925,0.9767500000000001,0.021361472327533982,1.0
14,Hospitalization,0.0,0.016,0.018034688796871437,0.0625
14,Severe,0.0,0.00425,0.006896557112066862,0.025
14,Q1,511.7702574197572,721.1924100403164,72.900758011201,851.2549015672498
14,Q2,1114.5287566391373,1431.6285742254272,169.44483803188996,1844.162419296139
14,Q3,1651.9073053193067,2351.211101471395,291.71605731506537,2845.1549095585046
14,Q4,2418.3536087953535,3478.5161265891134,551.8758814909274,5014.985127019021
14,Q5,7006.076285340073,9524.92447146152,1239.373744321213,12278.363409030326
15,Susceptible,0.35,0.6709999999999999,0.16434415109762804,0.9875
15,Infected,0.0125,0.32549999999999996,0.1619212771688761,0.65
15,Recovered_Immune,0.0,0.0,0.0,0.0
15,Death,0.0,0.0035000000000000005,0.006144102863722254,0.025
15,Asymptomatic,0.925,0.97225,0.022952396389048356,1.0
15,Hospitalization,0.0,0.019000000000000003,0.019403607911932255,0.075
15,Severe,0.0,0.00525,0.007537406715840668,0.025
15,Q1,522.0242620038664,741.7028308432003,76.30138207151718,883.7443438379206
15,Q2,1015.7520713483304,1468.2676944063683,183.8651185416865,1894.7141117034998
15,Q3,1682.869638435664,2412.846303000932,305.1198123043438,2919.3812569068596
15,Q4,2472.6367003727737,3562.8938847585314,577.652001923379,5157.854549100447
15,Q5,7118.150702759556,9778.428034743953,1326.301215828078,12632.102699390234
16,Susceptible,0.275,0.6357499999999999,0.17730640851362367,0.9875
16,Infected,0.0125,0.35974999999999996,0.1738945441927377,0.7
16,Recovered_Immune,0.0,0.0,0.0,0.0
16,Death,0.0,0.0045000000000000005,0.0078102496759066544,0.025
16,Asymptomatic,0.9125,0.9677500000000001,0.02623094546523248,1.0
16,Hospitalization,0.0,0.022000000000000002,0.02173131381210073,0.075
16,Severe,0.0,0.005750000000000001,0.008735702604828074,0.0375
16,Q1,455.3465540299715,756.4450203151813,83.52537644909405,895.5185382337595
16,Q2,1037.7841987746874,1503.5237477364842,195.52838044340493,2007.6446947688637
16,Q3,1692.2645426668182,2486.826636802967,324.4356683411169,3011.709377203525
16,Q4,2485.320451412201,3663.187765338903,607.1227333470151,5332.426719822272
16,Q5,7293.539735207785,10044.617837049569,1390.1189257772037,12951.779995143419
17,Susceptible,0.225,0.6044999999999999,0.18671100663860177,0.9875
17,Infected,0.0125,0.3887500000000001,0.18214434523201647,0.775
17,Recovered_Immune,0.0,0.0,0.0,0.0
17,Death,0.0,0.006750000000000001,0.010957303500405564,0.05
17,Asymptomatic,0.9,0.9634999999999999,0.028044607324760315,1.0
17,Hospitalization,0.0,0.023499999999999997,0.021160103969498825,0.075
17,Severe,0.0,0.00625,0.009437293044088439,0.0375
17,Q1,468.9529407964805,774.3703328562084,90.99721100146726,924.5790077064687
17,Q2,1055.4554446060001,1532.161691592362,201.67438598499334,2102.574726918159
17,Q3,1711.3492751816802,2542.842607795631,336.62733169629576,3085.691346630766
17,Q4,2426.077806118651,3748.3002316109005,647.6513617998261,5482.21805216045
17,Q5,7445.48310211225,10290.39545380862,1437.7205975180523,13313.094309488715
18,Susceptible,0.1875,0.5705,0.19983993594874874,0.9875
18,Infected,0.0125,0.42200000000000004,0.19451156777939968,0.8125
18,Recovered_Immune,0.0,0.0,0.0,0.0
18,Death,0.0,0.0075000000000000015,0.0125,0.05
18,Asymptomatic,0.8875,0.9564999999999999,0.03300000000000001,1.0
18,Hospitalization,0.0,0.02925,0.024699443313564783,0.0875
18,Severe,0.0,0.006750000000000001,0.009424038412485382,0.0375
18,Q1,474.99748386507747,794.135195910662,96.09281126551376,960.3572482769189
18,Q2,1109.8977656701304,1571.7628551587904,208.37327089903076,2175.208509899112
18,Q3,1707.483775873421,2605.2001596621485,351.23701857558405,3206.831442369714
18,Q4,2477.1960043373074,3831.1660070128437,679.1368436262404,5640.568671721459
18,Q5,7596.98101001759,10564.85703952118,1522.0972194767155,13807.007820645706
19,Susceptible,0.15,0.53725,0.20954549028790861,0.9875
19,Infected,0.0125,0.45275,0.20328997146932754,0.8375
19,Recovered_Immune,0.0,0.0,0.0,0.0
19,Death,0.0,0.01,0.013462912017836259,0.05
19,Asymptomatic,0.875,0.9502499999999999,0.0344138416919704,1.0
19,Hospitalization,0.0,0.0325,0.025495097567963924,0.0875
19,Severe,0.0,0.007250000000000001,0.00938416218956173,0.0375
19,Q1,478.44101796203324,811.8493654495974,97.83704260813306,986.2347923235083
19,Q2,1117.8698578795077,1608.425915954154,218.4998907670371,2266.336335713032
19,Q3,1752.06934637198,2669.1102647103735,368.25573611866474,3283.0077664882137
19,Q4,1938.1658451967087,3894.5092381114846,738.88294089138,5885.168107396463
19,Q5,7737.491570523611,10819.129786917742,1575.1726118139807,14301.686494040468
20,Susceptible,0.1,0.5037499999999999,0.21541021911692118,0.9875
20,Infected,0.0,0.47125,0.207955073273051,0.875
20,Recovered_Immune,0.0,0.0115,0.0033911649915626344,0.0125
20,Death,0.0,0.013499999999999998,0.01655294535724685,0.0625
20,Asymptomatic,0.8625,0.94475,0.038004111619665576,1.0
20,Hospitalization,0.0,0.0345,0.026523574419749688,0.1
20,Severe,0.0,0.007250000000000001,0.009045026257562773,0.0375
20,Q1,490.8757135105799,827.6909743561873,106.35804757221595,1032.529708576757
20,Q2,1151.9111482164024,1647.373196593884,231.0477156478501,2306.512738281515
20,Q3,1657.034534891896,2703.981159314278,419.8797450102476,3393.0676375771295
20,Q4,1952.6208838124608,3960.3140027190875,769.1501619727841,6180.5257347101
20,Q5,7815.9189154520345,11020.869500633697,1645.7511206047798,14763.941221030207
21,Susceptible,0.0875,0.4777499999999999,0.22229330286808013,0.9875
21,Infected,0.0,0.4865,0.21168726933852208,0.8875
21,Recovered_Immune,0.0,0.02025,0.012219349409849938,0.05
21,Death,0.0,0.0155,0.018801595676963163,0.075
21,Asymptomatic,0.85,0.94,0.03976493430146717,1.0
21,Hospitalization,0.0,0.036750000000000005,0.02810805044822568,0.125
21,Severe,0.0,0.007750000000000002,0.00964689069078737,0.0375
21,Q1,493.9695613994529,844.9676588014445,108.75707916286606,1057.8453832028486
21,Q2,1158.3104297466266,1682.9149613898066,232.59152562192557,2252.9670657294255
21,Q3,1682.7467497535135,2756.8345090119833,426.0563522579651,3422.0644859566114
21,Q4,1994.7928844253615,4041.539674864772,795.0940191646866,6343.170295062106
21,Q5,8041.1457641974375,11259.964063745789,1718.3293147035745,15064.292107659341
22,Susceptible,0.05,0.44949999999999996,0.22474930478201705,0.9875
22,Infected,0.0,0.5035000000000001,0.21034257771549722,0.925
22,Recovered_Immune,0.0125,0.0285,0.015419143945109274,0.0625
22,Death,0.0,0.0185,0.020952326839756962,0.0875
22,Asymptomatic,0.8375,0.93475,0.04140425702750866,1.0
22,Hospitalization,0.0,0.03925,0.028174678347764683,0.1125
22,Severe,0.0,0.0075000000000000015,0.009682458365518542,0.0375
22,Q1,508.5667016752665,860.866422558076,111.77855995678811,1080.8715466771264
22,Q2,1198.659193467895,1703.8507801366611,244.4954053863583,2275.066909526913
22,Q3,1700.2504222916205,2801.8444184405103,435.6099645643568,3529.5610427368683
22,Q4,2031.4968286919302,4136.213211903116,828.5669253529675,6575.263140894871
22,Q5,8114.72020877089,11474.30512515928,1772.1947855803812,15251.492345429728
23,Susceptible,0.05,0.42150000000000004,0.23074661427635293,0.9875
23,Infected,0.0,0.5155000000000001,0.2084700218256812,0.8875
23,Recovered_Immune,0.0125,0.040249999999999994,0.022120409128223644,0.0875
23,Death,0.0,0.02275,0.022456903170294876,0.1
23,Asymptomatic,0.8375,0.9297499999999999,0.043509338078164324,1.0
23,Hospitalization,0.0,0.0405,0.028674901917879338,0.1125
23,Severe,0.0,0.007000000000000001,0.008717797887081347,0.0375
23,Q1,436.0733494013592,874.4166976522628,119.76312776114982,1122.989354138955
23,Q2,1214.9021404726357,1728.7042393234908,254.79955701859103,2308.9892294190367
23,Q3,1723.1196882812878,2854.6294769883907,447.99439443848735,3594.080576017349
23,Q4,2029.706735447845,4203.162839993334,849.9362250351356,6766.0785352174935
23,Q5,8117.551011994194,11705.357961181786,1811.9892066161044,15485.5877975988
24,Susceptible,0.0375,0.3935,0.2303291123588158,0.9875
24,Infected,0.0,0.5315000000000001,0.20512557129719347,0.8875
24,Recovered_Immune,0.0125,0.051500000000000004,0.02846489065498057,0.1125
24,Death,0.0,0.0235,0.02244994432064365,0.1
24,Asymptomatic,0.8375,0.9265000000000001,0.04504442251822083,1.0
24,Hospitalization,0.0,0.043500000000000004,0.029180472922829746,0.1125
24,Severe,0.0,0.006500000000000001,0.008381527307120105,0.0375
24,Q1,438.70016308784284,892.5745136346004,122.80503518857519,1141.9542447518684
24,Q2,1246.5764223989866,1770.4938245174576,260.5759830053619,2369.815658460879
24,Q3,1724.6679166429983,2913.2205032068346,464.2427181025298,3727.416945572473
24,Q4,2041.0999452843066,4291.739814143905,883.3572717009558,6966.686652485272
24,Q5,8257.095499786756,11908.604165051758,1852.4843760925826,15844.727669392756
25,Susceptible,0.025,0.37050000000000005,0.23308742994850665,0.9875
25,Infected,0.0,0.5357500000000001,0.20057744763557042,0.8625
25,Recovered_Immune,0.0125,0.0665,0.03972090129893832,0.1625
25,Death,0.0,0.02725,0.02545707170905562,0.1125
25,Asymptomatic,0.825,0.92175,0.04642265072138815,1.0
25,Hospitalization,0.0,0.045,0.027838821814150108,0.1125
25,Severe,0.0,0.006000000000000001,0.007599342076785333,0.025
25,Q1,443.47100429053955,903.7736461877398,131.7188864529951,1182.361444395405
25,Q2,1272.587826672019,1797.0931217612028,272.6645888718063,2420.954293440935
25,Q3,1732.3156983937085,2959.8003304224058,486.6006585266213,3795.7990971311583
25,Q4,2054.843300752519,4368.247294459457,903.6024735716677,7155.578449468017
25,Q5,8329.187840012431,12074.686316826424,1861.2262185644001,16056.031403563471
26,Susceptible,0.0125,0.34924999999999995,0.23204808230192295,0.9875
26,Infected,0.0,0.541,0.1910667422656282,0.8375
26,Recovered_Immune,0.0125,0.07925,0.04786765609469509,0.2125
26,Death,0.0,0.0305,0.027060118255469615,0.1125
26,Asymptomatic,0.825,0.9179999999999999,0.046040742826327204,1.0
26,Hospitalization,0.0,0.0455,0.02814693589007514,0.1125
26,Severe,0.0,0.006,0.007599342076785333,0.025
26,Q1,446.80401612577276,918.4923004801094,133.42555129360582,1207.612755799942
26,Q2,1271.7924787549778,1829.6643965520325,278.6999157828688,2476.650370629204
26,Q3,1764.8330649036857,3017.1587830710946,499.4085837676805,3869.5486504021346
26,Q4,2045.651651572481,4428.473145270031,934.9592552983854,7390.510107603387
26,Q5,8474.362263147132,12251.434284280662,1921.011431893215,16263.319947201837
27,Susceptible,0.0125,0.32724999999999993,0.22968306968516425,0.9875
27,Infected,0.0,0.5435,0.1822299371673052,0.8
27,Recovered_Immune,0.0125,0.096,0.05811841360532822,0.2375
27,Death,0.0,0.033249999999999995,0.029539168911802516,0.1125
27,Asymptomatic,0.8125,0.91525,0.04810730194055784,1.0
27,Hospitalization,0.0,0.04575,0.030782503147080163,0.15
27,Severe,0.0,0.005750000000000001,0.007586995452746759,0.025
27,Q1,449.57182241497605,935.6442656279089,138.58390620735688,1226.0573783826676
27,Q2,1311.4753850841514,1863.7366141738455,284.7979457526535,2517.2289038395734
27,Q3,1781.5882470739493,3056.797019384915,514.6454649059519,3994.1742106202464
27,Q4,2056.448524641137,4497.539216568687,969.0881525586447,7619.350406803071
27,Q5,8599.48343283001,12452.377535444393,2000.0532219683719,16757.538145586237
28,Susceptible,0.0125,0.31125,0.22619474463391054,0.9875
28,Infected,0.0,0.539,0.17768722520203864,0.8
28,Recovered_Immune,0.0125,0.11425,0.06796184591371839,0.275
28,Death,0.0,0.035500000000000004,0.029618406439239773,0.1125
28,Asymptomatic,0.8125,0.9137500000000002,0.04698736532303126,1.0
28,Hospitalization,0.0,0.0455,0.031300958451779076,0.15
28,Severe,0.0,0.00525,0.007110731326663946,0.025
28,Q1,449.29799062246286,955.5850169110522,143.69879360817174,1254.8987843044051
28,Q2,1336.4061241304132,1889.8711580715856,290.01535161737496,2556.1814434939165
28,Q3,1807.895695721445,3110.3009921920766,530.1246738454711,4085.008539683315
28,Q4,2067.9681443332815,4584.804661470381,1011.1507585448818,7879.882784284158
28,Q5,8654.985532493332,12679.952664598732,2044.7765923948825,16934.401627908745
29,Susceptible,0.0,0.29,0.22133119978891364,0.9875
29,Infected,0.0,0.541,0.16906064000825266,0.7875
29,Recovered_Immune,0.0125,0.12975,0.0763171835172132,0.3125
29,Death,0.0,0.03925,0.03191884239755571,0.1125
29,Asymptomatic,0.8125,0.9095,0.049721725633770995,1.0
29,Hospitalization,0.0,0.046000000000000006,0.03176476034853718,0.15
29,Severe,0.0,0.00525,0.007537406715840668,0.025
29,Q1,460.51717317247136,968.4085038234861,148.19212668074908,1274.866634241444
29,Q2,1335.2061807389623,1925.185025632213,304.6602496735346,2635.6013678258173
29,Q3,1824.4881339821632,3154.7268567858805,560.1613449340368,4190.531139756657
29,Q4,2063.9014126653083,4652.985965834999,1037.7071960880576,8061.025282295657
29,Q5,8741.02564797469,12888.376984866558,2157.339433920774,17261.000813408566
30,Susceptible,0.0,0.26875000000000004,0.21235656924145294,0.9875
30,Infected,0.0,0.5427500000000001,0.15951273460134774,0.7875
30,Recovered_Immune,0.0125,0.14600000000000002,0.08228912443330529,0.3375
30,Death,0.0,0.0425,0.03326033673912518,0.1125
30,Asymptomatic,0.8,0.90575,0.05209426551934483,1.0
30,Hospitalization,0.0,0.045500000000000006,0.03120096152364539,0.1125
30,Severe,0.0,0.00625,0.008003905296791063,0.025
30,Q1,467.22774774607876,980.2443390023461,150.58789414789274,1294.7846557238286
30,Q2,1336.8293807608025,1947.6671939447363,311.0196746931301,2696.163196559772
30,Q3,1824.881138121305,3206.930860411725,571.2333470852121,4249.470693022702
30,Q4,2071.4169899554695,4743.860340618796,1076.5556630338956,8302.555601614202
30,Q5,8826.292039199374,13086.897833467263,2245.0748924247655,17636.499462894364
31,Susceptible,0.0,0.24775000000000003,0.20954847291259368,0.9875
31,Infected,0.0,0.5412500000000001,0.15435855175532065,0.7875
31,Recovered_Immune,0.0125,0.16649999999999998,0.0880851860416949,0.35
31,Death,0.0,0.04450000000000001,0.03456515586540874,0.125
31,Asymptomatic,0.7875,0.9015000000000001,0.05072228307164417,1.0
31,Hospitalization,0.0,0.0475,0.029580398915498077,0.1125
31,Severe,0.0,0.0065000000000000014,0.008,0.025
31,Q1,480.7914782242292,996.1154249348333,155.97615357421208,1321.7116244793697
31,Q2,1340.9881503329411,1980.0614074973428,322.4379764825115,2756.6682415888677
31,Q3,1839.3079577430867,3256.6547097912858,585.4721913124557,4345.513964693851
31,Q4,2092.407114930158,4800.2739137721,1119.539872369474,8524.865943693203
31,Q5,8973.218493484224,13293.794776128256,2286.276895558691,17840.47835707597
32,Susceptible,0.0,0.2275,0.2033777273941274,0.9875
32,Infected,0.0,0.5315000000000001,0.14062894438912638,0.7625
32,Recovered_Immune,0.0125,0.19325,0.10539242145429623,0.4
32,Death,0.0,0.04775,0.035680001401345265,0.125
32,Asymptomatic,0.775,0.89825,0.052560084665076404,1.0
32,Hospitalization,0.0,0.0475,0.029790938219532465,0.125
32,Severe,0.0,0.006500000000000001,0.008381527307120105,0.025
32,Q1,491.6991114670667,1005.2716301123401,157.02565887178113,1300.9139076797037
32,Q2,1362.2480818407587,1999.923654809571,343.239745079479,2826.768787382814
32,Q3,1855.1386105926545,3303.1882414348192,599.3668620736452,4425.7304632379355
32,Q4,2108.506410814092,4873.316874375924,1157.1894191173824,8662.78548402667
32,Q5,9177.35817655866,13471.38590502525,2399.290159902925,18343.074029025276
33,Susceptible,0.0,0.20900000000000002,0.19862087000111542,0.9875
33,Infected,0.0,0.52225,0.13354049011442184,0.7625
33,Recovered_Immune,0.0125,0.21775,0.11402000920891034,0.4375
33,Death,0.0,0.05100000000000002,0.03706750598570128,0.125
33,Asymptomatic,0.7875,0.8960000000000001,0.051078371156488535,1.0
33,Hospitalization,0.0,0.04775,0.026773354291160456,0.1
33,Severe,0.0,0.00525,0.007537406715840668,0.025
