Iteration,Metric,Min,Avg,Std,Max
9,Infected,0.0125,0.14574999999999996,0.0834269890383202,0.3
9,Recovered_Immune,0.05,0.04999999999999999,1.3877787807814457e-17,0.05
9,Death,0.0,0.0007500000000000001,0.0029685855217594795,0.0125
9,Asymptomatic,0.975,0.99375,0.008003905296791052,1.0
9,Hospitalization,0.0,0.004,0.006344288770224761,0.025
9,Severe,0.0,0.0015000000000000002,0.004062019202317981,0.0125
9,Q1,488.67042082357045,598.3226265316429,60.66271802270034,719.7373206279868
9,Q2,975.1443644887376,1181.3727938844086,107.56978427595227,1443.8033801893785
9,Q3,1406.5107969203789,1945.221702401951,197.9011013514271,2443.188448429017
9,Q4,2226.7363924807914,2907.0690430117183,321.4451154030688,3737.226459503527
9,Q5,6015.352703738002,8433.162734230667,944.0703955181237,11577.411247298209
10,Susceptible,0.6125,0.787,0.08554823200978498,0.9375
10,Infected,0.0125,0.162,0.08481450347670498,0.325
10,Recovered_Immune,0.05,0.04999999999999999,1.3877787807814457e-17,0.05
10,Death,0.0,0.001,0.0033911649915626344,0.0125
10,Asymptomatic,0.975,0.99275,0.008692669325356851,1.0
10,Hospitalization,0.0,0.00425,0.00642748006609122,0.025
10,Severe,0.0,0.002,0.0045825756949558405,0.0125
10,Q1,483.89991433882653,612.05354590618,67.39716689826044,748.0711149532191
10,Q2,971.3330663086025,1207.3655397211683,119.82026916714314,1474.2093854908067
10,Q3,1394.7008240596847,1992.0677782478215,214.0502649592438,2538.285932673059
10,Q4,2213.336730955084,2979.5617632376657,360.25314033998035,3874.8653720639786
10,Q5,5984.132256081387,8629.283405037797,1039.406445850874,12026.231107693486
11,Susceptible,0.5625,0.7697499999999999,0.08793072557417003,0.9375
11,Infected,0.0125,0.17925000000000002,0.08716399772841996,0.375
11,Recovered_Immune,0.05,0.04999999999999999,1.3877787807814457e-17,0.05
11,Death,0.0,0.001,0.0033911649915626344,0.0125
11,Asymptomatic,0.9625,0.9919999999999999,0.009273618495495697,1.0
11,Hospitalization,0.0,0.005,0.007071067811865476,0.025
11,Severe,0.0,0.002,0.0045825756949558405,0.0125
11,Q1,477.565827659004,625.3791776481331,75.15390685359144,782.2784024152716
11,Q2,967.4467747951005,1229.5308130489223,132.12685912312563,1534.004774791635
11,Q3,1380.5853030435778,2034.484415500318,239.16310996591596,2611.9441721772178
11,Q4,2196.0445397098392,3028.7186776693597,393.62725341398624,4071.330091584694
11,Q5,5882.676971937321,8796.163662333427,1183.4868687767955,12725.370863576305
12,Susceptible,0.55,0.7535000000000001,0.08842510955605314,0.9375
12,Infected,0.0125,0.1955,0.08770547303332898,0.3875
12,Recovered_Immune,0.05,0.04999999999999999,1.3877787807814457e-17,0.05
12,Death,0.0,0.001,0.0033911649915626344,0.0125
12,Asymptomatic,0.9625,0.9894999999999999,0.010712142642814275,1.0
12,Hospitalization,0.0,0.007000000000000001,0.009069178573608528,0.025
12,Severe,0.0,0.0025,0.005,0.0125
12,Q1,472.3529972230045,636.3689083907341,85.30625325975514,823.0526403458766
12,Q2,955.4123975041373,1249.5592351847026,145.4293125010594,1616.369427588799
12,Q3,1377.862887614711,2069.0641708758876,261.1905744120478,2658.8305348485005
12,Q4,2188.6360202945716,3073.3938058263507,425.06573215181857,4150.50748111731
12,Q5,5829.959430834252,8962.241914659911,1269.5020519084667,13199.105764093661
13,Susceptible,0.5375,0.743,0.08874683092933516,0.9375
13,Infected,0.0125,0.20575,0.08804153849178238,0.4
13,Recovered_Immune,0.05,0.04999999999999999,1.3877787807814457e-17,0.05
13,Death,0.0,0.00125,0.0037500000000000003,0.0125
13,Asymptomatic,0.9625,0.98725,0.012621905561364336,1.0
13,Hospitalization,0.0,0.0085,0.00982344135219425,0.0375
13,Severe,0.0,0.0030000000000000005,0.005338539126015656,0.0125
13,Q1,468.3264657198645,646.5305158732467,96.26020234303525,855.8988990852658
13,Q2,947.198915820181,1264.6033339450796,159.96441316704713,1680.41293235645
13,Q3,1371.441296627865,2098.0406396295684,281.5961607251998,2667.1399716421133
13,Q4,2180.5835111347546,3117.3225014464288,471.6336289028721,4284.033776113915
13,Q5,5779.189995249122,9112.994513302769,1389.9263201587314,13655.63429304616
14,Susceptible,0.5,0.7307499999999999,0.09124863012670383,0.9375
14,Infected,0.0125,0.21775000000000003,0.09041881717872668,0.4375
14,Recovered_Immune,0.05,0.04999999999999999,1.3877787807814457e-17,0.05
14,Death,0.0,0.0015000000000000002,0.004062019202317981,0.0125
14,Asymptomatic,0.95,0.9852500000000001,0.014073467945037572,1.0
14,Hospitalization,0.0,0.009250000000000001,0.010550473923004596,0.0375
14,Severe,0.0,0.004,0.006344288770224761,0.025
14,Q1,458.40252695236927,654.3112112359738,106.37850943334254,884.470916615807
14,Q2,934.5019605460377,1280.4414852007537,178.7477973761513,1754.8052578979973
14,Q3,1370.327739835044,2119.9663388901486,298.6005669008676,2675.7308965491275
14,Q4,2177.152735576824,3155.7051950592404,515.5651720997338,4451.691936525728
14,Q5,5680.621760447863,9198.092191407024,1508.3158534059507,14107.439234518022
15,Susceptible,0.5,0.7237500000000001,0.09125,0.9375
15,Infected,0.0125,0.22475,0.09046719018517156,0.4375
15,Recovered_Immune,0.05,0.04999999999999999,1.3877787807814457e-17,0.05
15,Death,0.0,0.0015000000000000002,0.004062019202317981,0.0125
15,Asymptomatic,0.95,0.9824999999999998,0.014361406616345083,1.0
15,Hospitalization,0.0,0.012,0.011169153951844339,0.0375
15,Severe,0.0,0.004,0.006344288770224761,0.025
15,Q1,458.29063350979095,659.660832405039,113.39061241021119,892.7028497926557
15,Q2,923.114163636752,1286.007277947986,189.44274970184173,1744.0040712024213
15,Q3,1351.1847071649004,2125.092008184954,310.9754066625269,2726.642761835905
15,Q4,2158.1706290502757,3176.6219216266154,550.294409458889,4562.710109963917
15,Q5,5600.420206659934,9232.058880094886,1597.6878488228308,14562.542747389132
16,Susceptible,0.5,0.7134999999999999,0.09089279399380348,0.9375
16,Infected,0.0125,0.23500000000000004,0.0901041064547005,0.4375
16,Recovered_Immune,0.05,0.04999999999999999,1.3877787807814457e-17,0.05
16,Death,0.0,0.0015000000000000002,0.004062019202317981,0.0125
16,Asymptomatic,0.95,0.9795,0.014525839046333963,1.0
16,Hospitalization,0.0,0.01375,0.011524430571616109,0.0375
16,Severe,0.0,0.005250000000000001,0.007110731326663946,0.025
16,Q1,454.26584253288166,662.7152369287164,119.9421212689436,925.525836163253
16,Q2,919.3749007405045,1288.9520464681232,200.29782447238767,1740.1905038332736
16,Q3,1345.9546536383177,2129.747237545805,326.6017960129023,2819.6601064655865
16,Q4,2133.930330852531,3194.3099140402046,583.9292003646177,4692.531736247919
16,Q5,5541.805146780242,9256.647313786843,1676.9961570277414,15056.524705663382
17,Susceptible,0.5,0.706,0.09007774419910836,0.9375
17,Infected,0.0125,0.24200000000000002,0.08915436052151347,0.4375
17,Recovered_Immune,0.05,0.04999999999999999,1.3877787807814457e-17,0.05
17,Death,0.0,0.002,0.005220153254455275,0.025
17,Asymptomatic,0.95,0.9764999999999999,0.015337861650177982,1.0
17,Hospitalization,0.0,0.014499999999999999,0.011821590417536889,0.0375
17,Severe,0.0,0.006999999999999999,0.0071414284285428505,0.025
17,Q1,448.87350215698353,664.8555795709901,126.70387925450447,942.834404739237
17,Q2,905.5503572597657,1293.0555890291878,212.9793068426369,1729.6517089156257
17,Q3,1337.1046528160416,2131.5824276572866,340.9529449371804,2876.394196586454
17,Q4,2103.414626949585,3199.8535204437626,605.5910457423729,4777.234275560324
17,Q5,5452.701511465522,9263.836702230165,1776.1834665269064,15693.47039373032
18,Susceptible,0.5,0.6965,0.08831902399823041,0.9375
18,Infected,0.0125,0.25125,0.08733019237354284,0.4375
18,Recovered_Immune,0.05,0.04999999999999999,1.3877787807814457e-17,0.05
18,Death,0.0,0.00225,0.0054141019569269285,0.025
18,Asymptomatic,0.95,0.9747499999999999,0.01590793826993305,1.0
18,Hospitalization,0.0,0.0155,0.012884098726725125,0.05
18,Severe,0.0,0.0075,0.007905694150420948,0.0375
18,Q1,445.6879435543484,666.0644588724484,132.75478152010126,964.1563157091516
18,Q2,896.6758300241938,1297.428938174986,225.04988465114997,1770.815642955893
18,Q3,1335.8673542138808,2139.222049971832,363.02042676816734,2962.3406023195553
18,Q4,2062.458527748104,3205.14924722469,635.0453040783162,4889.446354338765
18,Q5,5358.632585289094,9281.037062259902,1861.2377878835262,16019.662915351568
19,Susceptible,0.4875,0.6905000000000001,0.08776958470905512,0.9375
19,Infected,0.0125,0.2565,0.08653900854527974,0.45
19,Recovered_Immune,0.05,0.04999999999999999,1.3877787807814457e-17,0.05
19,Death,0.0,0.0030000000000000005,0.0058949130612757986,0.025
19,Asymptomatic,0.925,0.97,0.018874586088176885,1.0
19,Hospitalization,0.0,0.01875,0.013975424859373685,0.05
19,Severe,0.0,0.00825,0.008877640452282351,0.0375
19,Q1,438.82518484935304,668.6103846263233,140.93068778610862,984.1782246099148
19,Q2,883.5697497943411,1297.7827522456516,240.7422425277682,1814.046669741334
19,Q3,1324.9429645726507,2138.1633030179028,379.7396872960597,2953.574270485023
19,Q4,2037.3882249117746,3212.1693454047827,666.8648889803105,5016.532149715168
19,Q5,5331.626251906584,9310.065591971543,1986.8710942264731,16760.905032496696
20,Susceptible,0.475,0.6855,0.08896488071143581,0.9375
20,Infected,0.0,0.24900000000000003,0.08770832343626231,0.45
20,Recovered_Immune,0.05,0.062,0.002449489742783178,0.0625
20,Death,0.0,0.0035000000000000005,0.0066332495807108005,0.025
20,Asymptomatic,0.925,0.9704999999999999,0.019646882704388507,1.0
20,Hospitalization,0.0,0.0175,0.013693063937629153,0.05
20,Severe,0.0,0.0085,0.009165151389911681,0.0375
20,Q1,434.86485574665534,669.2423077370936,147.33244764578677,1029.7164635645906
20,Q2,864.0447411890258,1298.7406244622855,252.02556667373307,1875.3017820278692
20,Q3,1322.6558867113613,2137.053411588463,394.55073082436877,3008.037499841186
20,Q4,2001.8158255083654,3204.8245904050423,706.5551074624965,5227.194679895388
20,Q5,5335.345883644696,9313.270650072118,2066.570447745132,17365.223180496323
21,Susceptible,0.4625,0.6782499999999999,0.08988916786799174,0.9375
21,Infected,0.0,0.24825,0.08444709882524089,0.4375
21,Recovered_Immune,0.05,0.07,0.011726039399558573,0.1125
21,Death,0.0,0.0035000000000000005,0.0066332495807108005,0.025
21,Asymptomatic,0.925,0.9697499999999999,0.01855565951401351,1.0
21,Hospitalization,0.0,0.017499999999999998,0.01346291201783626,0.05
21,Severe,0.0,0.009250000000000001,0.008591420138719792,0.0375
21,Q1,433.9953598206977,668.9583449882089,152.628409405373,1061.3516911161403
21,Q2,861.8354961233711,1297.6743120320955,262.3707545472446,1912.490693271348
21,Q3,1306.8896745145182,2133.019917468618,406.453502087453,2982.8025836098923
21,Q4,1964.3091175113586,3203.922083352385,744.5645434633847,5490.935115170443
21,Q5,5322.104923061924,9301.550059395395,2123.7977680847707,17834.14780140537
22,Susceptible,0.4625,0.6709999999999999,0.08900280894443725,0.9375
22,Infected,0.0,0.24425,0.08086292413708522,0.425
22,Recovered_Immune,0.05,0.08125,0.020501524333570907,0.1375
22,Death,0.0,0.0035000000000000005,0.0066332495807108005,0.025
22,Asymptomatic,0.925,0.96925,0.019398775734566352,1.0
22,Hospitalization,0.0,0.01875,0.013520817282989959,0.0375
22,Severe,0.0,0.0085,0.008455767262643882,0.025
22,Q1,429.76667951209106,668.3890885442001,158.44142590175005,1088.7335177162868
22,Q2,846.1626265179533,1295.5951493640227,274.8647006337637,1971.367373304908
22,Q3,1297.5439430111217,2127.181437484198,418.3278753108954,3024.554405165292
22,Q4,1923.3070435151235,3201.7993250907784,777.2784205214938,5704.9478574747545
22,Q5,5251.469327513421,9278.173081099976,2201.698127078828,18436.482332754713
23,Susceptible,0.45,0.6657499999999998,0.08894555919212606,0.9375
23,Infected,0.0,0.2375,0.08231038816577164,0.425
23,Recovered_Immune,0.05,0.09325000000000001,0.03261613864331583,0.2
23,Death,0.0,0.0035000000000000005,0.0066332495807108005,0.025
23,Asymptomatic,0.9125,0.96825,0.019876179210300972,1.0
23,Hospitalization,0.0,0.01825,0.01351156911687166,0.05
23,Severe,0.0,0.01,0.010606601717798213,0.0375
23,Q1,425.5308137013859,666.9511889399968,163.32700542103734,1114.0881525445898
23,Q2,837.7933796550178,1291.3456915300112,282.6937728859435,2008.0948506576638
23,Q3,1282.9776440202334,2123.353301355591,434.7407233632368,3138.628723881249
23,Q4,1926.3324789174212,3197.6671198776658,800.3321547597915,5676.669829162747
23,Q5,5217.511401765745,9264.713979674243,2285.3330154633304,19169.23667017792
24,Susceptible,0.45,0.6614999999999999,0.09082400563727633,0.9375
24,Infected,0.0,0.22849999999999998,0.0851483998675254,0.425
24,Recovered_Immune,0.0625,0.10599999999999998,0.04339066719929528,0.25
24,Death,0.0,0.004,0.0072629195231669755,0.025
24,Asymptomatic,0.925,0.9670000000000002,0.019000000000000006,1.0
24,Hospitalization,0.0,0.0185,0.013747727084867519,0.05
24,Severe,0.0,0.010499999999999999,0.010111874208078343,0.0375
24,Q1,419.25614415050376,663.354652467306,168.2915265522712,1131.4865359234998
24,Q2,818.2025393705726,1289.3740895587991,289.01755926351115,2018.187910967395
24,Q3,1284.2218963302241,2112.8012816754363,448.06547385823836,3206.8430871756896
24,Q4,1908.8691326544215,3190.546414024099,821.3902329583689,5734.183793688895
24,Q5,5142.48777388141,9251.428570675853,2372.474511589359,19591.926692216686
25,Susceptible,0.45,0.6572499999999999,0.09277290822217443,0.9375
25,Infected,0.0,0.22149999999999997,0.08775106836956459,0.4375
25,Recovered_Immune,0.0625,0.11699999999999999,0.05079123940208587,0.275
25,Death,0.0,0.00425,0.008143248737451167,0.0375
25,Asymptomatic,0.925,0.9669999999999999,0.019962464777677137,1.0
25,Hospitalization,0.0,0.019,0.01419506956657839,0.05
25,Severe,0.0,0.009750000000000002,0.009450529085717899,0.025
25,Q1,414.6906629817163,661.3049078616783,173.19039472792943,1162.1072202704095
25,Q2,814.5312751677587,1284.3707075654793,295.54584363882446,2069.451658963013
25,Q3,1270.8204519924343,2105.8602266520243,459.1019764716491,3313.910760464168
25,Q4,1896.6236287930565,3183.3678036865954,839.751006498395,5907.054534022027
25,Q5,5078.493128483206,9210.637980188549,2431.9443037716032,19996.319847476454
26,Susceptible,0.45,0.65325,0.09469721484816752,0.9375
26,Infected,0.0,0.21099999999999997,0.09026488796868913,0.425
26,Recovered_Immune,0.0625,0.13124999999999998,0.0586435205286995,0.3125
26,Death,0.0,0.0045000000000000005,0.008200609733428363,0.0375
26,Asymptomatic,0.925,0.9679999999999999,0.020024984394500796,1.0
26,Hospitalization,0.0,0.017249999999999998,0.014337450958939667,0.05
26,Severe,0.0,0.010249999999999999,0.0095818839483684,0.0375
26,Q1,410.0450298699054,659.5421874733936,178.42945885823832,1178.9608255340956
26,Q2,801.9365725753077,1281.670864297239,304.02149476107417,2111.3614477835945
26,Q3,1255.1220507166584,2098.5918601749363,473.46398655285566,3391.172703293665
26,Q4,1875.772853817542,3176.081764727964,860.608479437048,6067.471603030661
26,Q5,5068.923743170134,9190.804878435256,2527.6606742933095,20689.655643244634
27,Susceptible,0.45,0.649,0.09555234167721897,0.9375
27,Infected,0.0,0.20175,0.09172002235062963,0.4125
27,Recovered_Immune,0.0625,0.14475,0.06591139886241226,0.3125
27,Death,0.0,0.0045000000000000005,0.008200609733428363,0.0375
27,Asymptomatic,0.925,0.9677500000000001,0.02016959345152996,1.0
27,Hospitalization,0.0,0.01675,0.01360376786041279,0.0375
27,Severe,0.0,0.011,0.010198039027185569,0.0375
27,Q1,405.48854172257273,657.8890989642988,183.74554916061166,1200.0070978531376
27,Q2,792.8367118974203,1276.6032969038663,310.8587790260232,2146.3564490804074
27,Q3,1243.5300388728167,2091.8912146716,486.9326858725835,3531.0031430002714
27,Q4,1844.4927089305802,3164.5195443364623,874.8437523385456,6163.280751333565
27,Q5,5027.665952417994,9165.576286305897,2627.6476444781647,21324.95427758063
28,Susceptible,0.4375,0.6452500000000001,0.0957173573600943,0.9375
28,Infected,0.0,0.18849999999999997,0.09279816808536685,0.3875
28,Recovered_Immune,0.0625,0.16174999999999998,0.07290447517128149,0.325
28,Death,0.0,0.0045000000000000005,0.008200609733428363,0.0375
28,Asymptomatic,0.925,0.96875,0.021102428770167672,1.0
28,Hospitalization,0.0,0.016,0.013928388277184118,0.05
28,Severe,0.0,0.010749999999999997,0.010609547586961473,0.0375
28,Q1,435.3302195774726,656.4460182539307,187.0685757907478,1210.1743335384376
28,Q2,803.1604992359909,1274.6188718404007,319.10090968458223,2213.901284297101
28,Q3,1247.4381179452469,2082.9065772667545,500.0846261234408,3598.8826322507252
28,Q4,1918.586482524895,3160.4377379054135,893.6092676544889,6325.9770885618655
28,Q5,5288.866719959311,9154.218292083917,2720.9315972667496,21940.259380977415
29,Susceptible,0.4375,0.6422500000000001,0.09704670267453706,0.9375
29,Infected,0.0,0.175,0.09260129588726068,0.375
29,Recovered_Immune,0.0625,0.17800000000000002,0.07691553809211764,0.325
29,Death,0.0,0.004750000000000001,0.00825,0.0375
29,Asymptomatic,0.925,0.9699999999999999,0.02250000000000001,1.0
29,Hospitalization,0.0,0.015250000000000001,0.015060295481829035,0.0625
29,Severe,0.0,0.01,0.010897247358851683,0.0375
29,Q1,443.17867520535486,656.0110174344269,191.64159128695397,1245.0544446643412
29,Q2,792.6756011023416,1272.5850045445236,324.96552773209856,2281.1905972996387
29,Q3,1288.7954355823836,2076.9878225219636,511.8387399622511,3691.0741199395457
29,Q4,1973.2532499345289,3147.966667092092,918.8654372070386,6476.751129326927
29,Q5,5243.857400756393,9148.455297145503,2786.6632513006266,22409.357325866345
30,Susceptible,0.4375,0.63975,0.0975541516287236,0.9375
30,Infected,0.0,0.16174999999999998,0.09451884732686915,0.3625
30,Recovered_Immune,0.0625,0.1935,0.08262263612352247,0.35
30,Death,0.0,0.005,0.0082915619758885,0.0375
30,Asymptomatic,0.9125,0.9714999999999999,0.024753787588973133,1.0
30,Hospitalization,0.0,0.014249999999999999,0.016203780423098803,0.075
30,Severe,0.0,0.009250000000000001,0.010550473923004598,0.0375
30,Q1,442.5915491598936,655.3240900856131,195.36134405261146,1275.516707266311
30,Q2,778.7295857236159,1270.9997374773893,330.5666875470489,2313.1385381146333
30,Q3,1306.7661074301348,2077.5529895099917,522.5840280562313,3739.3251463173096
30,Q4,2051.0620948701467,3149.471257573145,938.197196837842,6658.575684727071
30,Q5,5169.5593940112785,9161.900150259213,2894.70746923431,23105.341874674683
31,Susceptible,0.4375,0.6350000000000001,0.09836157786453001,0.9375
31,Infected,0.0,0.15,0.09034655499796326,0.3625
31,Recovered_Immune,0.0625,0.20975000000000002,0.08386335612172936,0.375
31,Death,0.0,0.00525,0.008325412902673355,0.0375
31,Asymptomatic,0.9125,0.9724999999999998,0.02423839928708165,1.0
31,Hospitalization,0.0,0.013999999999999999,0.015337861650177968,0.05
31,Severe,0.0,0.00825,0.010188841936157416,0.0375
31,Q1,442.38886255419055,654.6910810595508,196.81706810419328,1275.3455084470986
31,Q2,772.9081518539643,1268.0508946632845,337.5793341292675,2359.982562140273
31,Q3,1315.0548903949357,2076.244880743016,536.0994756778814,3835.959141056481
31,Q4,2047.8180519525336,3151.3319904312307,960.0339932399313,6830.805392673121
31,Q5,5089.025514506928,9173.39914139244,2984.2690671880514,23734.213405189228
32,Susceptible,0.4375,0.63225,0.09864994931574977,0.9375
32,Infected,0.0,0.1355,0.08592729484861024,0.35
32,Recovered_Immune,0.0625,0.22699999999999998,0.08621774759294051,0.425
32,Death,0.0,0.00525,0.008325412902673355,0.0375
32,Asymptomatic,0.9,0.9732499999999998,0.02549632326434539,1.0
32,Hospitalization,0.0,0.01425,0.016585008290621987,0.0625
32,Severe,0.0,0.007250000000000001,0.009384162189561729,0.0375
32,Q1,438.88944715012605,656.2514762627911,200.53379383897047,1313.2944657541989
32,Q2,760.5040846713001,1271.0844518970127,345.999710212703,2440.5932465401756
32,Q3,1330.6322152661573,2075.731372213419,553.8057047477382,3924.0122554345808
32,Q4,2045.4111397115994,3161.3481772131768,986.0014013596468,7062.486958657521
